Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Single Cell	Filter, plot, and explore single cell RNA-seq data with Seurat	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_FilterPlotandExplore_SeuratTools/tutorial.html			2024-04-09	2025-03-11	10	True	False	False	True	seurat_filter_cells, seurat_scale_data, retrieve_scxa, seurat_find_markers, seurat_plot, seurat_find_neighbours, seurat_find_variable_genes, seurat_normalise_data, seurat_run_umap, seurat_run_pca, seurat_read10x, seurat_find_clusters	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)		0		2397	2881	6.0	0
Single Cell	Multi-sample batch correction with Harmony and SnapATAC2	https://training.galaxyproject.org//topics/single-cell/tutorials/scatac-batch-correction-snapatac2/tutorial.html		Gene expression profiling, Dimensionality reduction, Essential dynamics	2025-02-28	2025-07-02	2	True	False	False	True	fasta_compute_length, snapatac2_peaks_and_motif, snapatac2_plotting, collection_element_identifiers, anndata_manipulate, __FILTER_FROM_FILE__, snapatac2_preprocessing, snapatac2_clustering, Show beginning1, anndata_inspect, __EXTRACT_DATASET__	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)		0		641	707	2.0166666666666666	0
Single Cell	Converting NCBI Data to the AnnData Format	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-ncbi-anndata/tutorial.html			2023-12-13	2025-03-11	7	True	False	True	True	scanpy_filter_cells, unzip, anndata_inspect, anndata_manipulate, tp_replace_in_column, anndata_ops, Paste1, Cut1, anndata_import	UseGalaxy.org.au, UseGalaxy.be	UseGalaxy.cz	0		527	621	10.616666666666667	0
Single Cell	Plates, Batches, and Barcodes	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-plates-batches-barcodes/slides.html			2019-02-16	2025-02-13	4	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560790	8606400	2.15	0
Single Cell	Inferring single cell trajectories with Scanpy (Python)	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_JUPYTER-trajectories/tutorial.html			2021-04-07	2025-03-11	20	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		4860	5705	3.4833333333333334	0
Single Cell	Matrix Exchange Format to ESet | Creating a single-cell RNA-seq reference dataset for deconvolution	https://training.galaxyproject.org//topics/single-cell/tutorials/bulk-music-2-preparescref/tutorial.html		Annotation	2023-01-20	2024-02-13	8	True	False	False	True	music_construct_eset, tp_cut_tool, regex1, datamash_transpose, retrieve_scxa, tp_awk_tool, tp_easyjoin_tool, music_manipulate_eset, anndata_inspect, scanpy_read_10x, table_compute, tp_sed_tool, join1, sort1, add_line_to_file, Cut1, annotatemyids		UseGalaxy.cz	0		788	1294	7.7	0
Single Cell	Inferring single cell trajectories with Scanpy	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_trajectories/tutorial.html			2023-12-08	2025-03-11	13	True	False	False	True	scanpy_run_dpt, scanpy_run_fdg, scanpy_plot_embed, anndata_manipulate, scanpy_compute_graph, scanpy_find_cluster, scanpy_plot_trajectory, scanpy_run_diffmap, scanpy_run_paga		UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.org (Main)	0		1441	1801	7.166666666666667	0
Single Cell	Single-cell Formats and Resources	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-data-formats/slides.html			2024-07-26	2025-02-13	4	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1530294	2951172	1.6333333333333333	0
Single Cell	Inferring single cell trajectories with Monocle3 (R)	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_monocle3-rstudio/tutorial.html			2023-04-12	2025-03-11	13	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		6907	7807	1.5666666666666667	0
Single Cell	Bulk matrix to ESet | Creating the bulk RNA-seq dataset for deconvolution	https://training.galaxyproject.org//topics/single-cell/tutorials/bulk-music-3-preparebulk/tutorial.html		Annotation	2023-01-20	2024-02-13	8	True	False	False	True	music_construct_eset, tp_cut_tool, regex1, tp_awk_tool, tp_easyjoin_tool, music_manipulate_eset, column_remove_by_header, table_compute, tp_sed_tool, sort1, annotatemyids		UseGalaxy.cz	0		793	1212	7.533333333333333	0
Single Cell	Inferring single cell trajectories with Monocle3	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case_monocle3-trajectories/tutorial.html			2022-09-30	2025-04-23	24	True	False	True	True	regexColumn1, Filter1, tp_cut_tool, datamash_transpose, monocle3_partition, monocle3_create, monocle3_diffExp, monocle3_learnGraph, monocle3_reduceDim, monocle3_plotCells, monocle3_topmarkers, monocle3_preprocess, join1, anndata_inspect, monocle3_orderCells, Cut1	UseGalaxy.eu, UseGalaxy.org (Main)		0		4118	5095	3.966666666666667	0
Single Cell	Trajectory analysis	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-trajectories/slides.html			2022-09-30	2025-02-13	4	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		2605647	5520087	1.9333333333333333	0
Single Cell	Automated Cell Annotation	https://training.galaxyproject.org//topics/single-cell/tutorials/scrna-case-cell-annotation/slides.html			2023-09-04	2025-02-27	7	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		2005832	4072079	1.8333333333333333	0
Statistics and machine learning	Machine learning: classification and regression	https://training.galaxyproject.org//topics/statistics/tutorials/classification_regression/tutorial.html			2019-03-07	2025-04-08	13	True	False	False	True	plotly_ml_performance_plots, sklearn_svm_classifier, sklearn_ensemble, plotly_regression_performance_plots	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)		0		5797	10352	2.433333333333333	0
Statistics and machine learning	Clustering in Machine Learning	https://training.galaxyproject.org//topics/statistics/tutorials/clustering_machinelearning/tutorial.html		Visualisation	2020-05-08	2025-04-08	14	True	False	False	True	sklearn_numeric_clustering, csv_to_tabular, ggplot2_point	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.fr	0		8648	14235	2.45	0
Statistics and machine learning	PAPAA PI3K_OG: PanCancer Aberrant Pathway Activity Analysis	https://training.galaxyproject.org//topics/statistics/tutorials/aberrant_pi3k_pathway_analysis/tutorial.html			2021-05-06	2023-11-09	7	True	False	False	True	pancancer_alternative_genes_pathwaymapper, pancancer_targene_summary_figures, pancancer_apply_weights, pancancer_map_mutation_class, pancancer_pathway_count_heatmaps, pancancer_classifier, pancancer_visualize_decisions, pancancer_targene_pharmacology, pancancer_compare_within_models, pancancer_external_sample_status_prediction, pancancer_targene_cell_line_predictions, pancancer_within_disease_analysis			0		852	1301	10.566666666666666	0
Statistics and machine learning	A Docker-based interactive Jupyterlab powered by GPU for artificial intelligence in Galaxy	https://training.galaxyproject.org//topics/statistics/tutorials/gpu_jupyter_lab/tutorial.html			2022-04-06	2025-04-08	9	True	False	False	True	Filter1, interactive_tool_ml_jupyter_notebook, Cut1	UseGalaxy.eu		0		1274	1598	8.35	0
Statistics and machine learning	Deep Learning (Part 2) - Recurrent neural networks (RNN)	https://training.galaxyproject.org//topics/statistics/tutorials/RNN/tutorial.html			2021-02-23	2025-05-10	15	True	True	True	True	keras_train_and_eval, keras_model_builder, keras_model_config, model_prediction, ml_visualization_ex	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.no	0		3494071	8356231	5.083333333333333	0
Statistics and machine learning	Identifing Survival Markers of Brain tumor with Flexynesis	https://training.galaxyproject.org//topics/statistics/tutorials/flexynesis_survival/tutorial.html			2025-08-13	2025-08-13	2	True	False	False	True	flexynesis, Add_a_column1, flexynesis_plot, tp_replace_in_column, datamash_ops, __EXTRACT_DATASET__	UseGalaxy.be, UseGalaxy.eu		0		104	121	6.266666666666667	0
Statistics and machine learning	Unsupervised Analysis of Bone Marrow Cells with Flexynesis	https://training.galaxyproject.org//topics/statistics/tutorials/flexynesis_unsupervised/tutorial.html			2025-08-10	2025-08-13	2	True	False	False	True	flexynesis_plot, flexynesis_utils, flexynesis, __EXTRACT_DATASET__	UseGalaxy.be, UseGalaxy.eu		0		61	67	7.183333333333334	0
Statistics and machine learning	Regression in Machine Learning	https://training.galaxyproject.org//topics/statistics/tutorials/regression_machinelearning/tutorial.html			2020-01-25	2025-05-14	19	True	True	True	True	sklearn_searchcv, sklearn_generalized_linear, sklearn_build_pipeline, plotly_regression_performance_plots, Remove beginning1, sklearn_ensemble	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.no	0		3564150	8610662	7.416666666666667	0
Statistics and machine learning	Classification in Machine Learning	https://training.galaxyproject.org//topics/statistics/tutorials/classification_machinelearning/tutorial.html			2020-04-30	2025-05-14	18	True	True	True	True	sklearn_nn_classifier, sklearn_searchcv, sklearn_generalized_linear, sklearn_svm_classifier, plotly_ml_performance_plots, sklearn_build_pipeline, Remove beginning1, sklearn_ensemble	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.no	0		3563708	8610623	10.683333333333334	0
Statistics and machine learning	Basics of machine learning	https://training.galaxyproject.org//topics/statistics/tutorials/machinelearning/tutorial.html			2018-11-05	2025-05-13	15	True	True	True	True	sklearn_svm_classifier	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.fr, UseGalaxy.no	0		3563676	8610269	12.533333333333333	0
Statistics and machine learning	Deep Learning (Part 3) - Convolutional neural networks (CNN)	https://training.galaxyproject.org//topics/statistics/tutorials/CNN/tutorial.html			2021-04-19	2025-05-09	19	True	True	True	True	keras_train_and_eval, keras_model_builder, keras_model_config, sklearn_to_categorical, model_prediction, ml_visualization_ex	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		3419222	8075066	3.966666666666667	0
Statistics and machine learning	Prepare Data from CbioPortal for Flexynesis Integration	https://training.galaxyproject.org//topics/statistics/tutorials/flexynesis_cbio_import/tutorial.html			2025-08-10	2025-08-13	2	True	False	False	True	tp_cut_tool, flexynesis_cbioportal_import, table_compute, flexynesis_utils, tp_sort_header_tool, __EXTRACT_DATASET__	UseGalaxy.eu	UseGalaxy.be	0		82	87	3.8833333333333333	0
Statistics and machine learning	Age prediction using machine learning	https://training.galaxyproject.org//topics/statistics/tutorials/age-prediction-with-ml/tutorial.html			2019-01-25	2025-04-08	12	True	False	False	True	sklearn_searchcv, sklearn_build_pipeline, plotly_parallel_coordinates_plot, sklearn_ensemble, plotly_regression_performance_plots	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.no	0		13344	21458	2.066666666666667	0
Statistics and machine learning	Text-mining with the SimText toolset	https://training.galaxyproject.org//topics/statistics/tutorials/text-mining_simtext/tutorial.html			2021-04-05	2025-05-07	8	True	False	False	True	interactive_tool_simtext_app, pmids_to_pubtator_matrix, pubmed_by_queries	UseGalaxy.eu		0		552	749	9.733333333333333	0
Statistics and machine learning	GLEAM Image Learner - Validating Skin Lesion Classification on HAM10000	https://training.galaxyproject.org//topics/statistics/tutorials/image_learner/tutorial.html			2026-01-28	2026-01-28	1	True	True	False	True	image_learner	UseGalaxy.org (Main)		0		284676	389714	4.816666666666666	0
Statistics and machine learning	Modeling Breast Cancer Subtypes with Flexynesis	https://training.galaxyproject.org//topics/statistics/tutorials/flexynesis_classification/tutorial.html			2025-08-13	2026-01-16	4	True	False	False	True	tabpfn, tp_cut_tool, datamash_transpose, tp_easyjoin_tool, flexynesis, flexynesis_plot, table_compute, Show beginning1, join1, pick_value, tp_sort_header_tool, __EXTRACT_DATASET__	UseGalaxy.eu		0		137	183	9.983333333333333	0
Statistics and machine learning	Train and Test a Deep learning image classifier with Galaxy-Ludwig	https://training.galaxyproject.org//topics/statistics/tutorials/galaxy-ludwig/tutorial.html			2024-10-28	2024-12-11	2	True	False	False	True	ludwig_experiment			0		261	326	6.583333333333333	0
Statistics and machine learning	Deep Learning (Part 1) - Feedforward neural networks (FNN)	https://training.galaxyproject.org//topics/statistics/tutorials/FNN/tutorial.html			2021-04-28	2024-06-14	12	True	True	True	True	keras_train_and_eval, keras_model_builder, keras_model_config, model_prediction, plotly_regression_performance_plots	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.no	0		3423893	8064227	3.3666666666666667	0
Statistics and machine learning	Introduction to deep learning	https://training.galaxyproject.org//topics/statistics/tutorials/intro_deep_learning/tutorial.html			2020-03-26	2025-04-08	9	True	False	False	True	keras_train_and_eval, keras_model_builder, keras_model_config, model_prediction, ml_visualization_ex	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)		0		2561	3254	7.0	0
Statistics and machine learning	Galaxy Tabular Learner - Building a Model using Chowell clinical data	https://training.galaxyproject.org//topics/statistics/tutorials/loris_model/tutorial.html			2024-12-13	2026-01-10	3	True	True	True	True	tabular_learner, PyCaret_Model_Comparison			0		1316516	2410785	9.416666666666666	0
Statistics and machine learning	Image classification in Galaxy with fruit 360 dataset	https://training.galaxyproject.org//topics/statistics/tutorials/fruit_360/tutorial.html			2021-12-01	2024-07-09	8	True	True	True	True	keras_train_and_eval, keras_model_builder, tp_cut_tool, keras_model_config, sklearn_to_categorical, model_prediction, ml_visualization_ex	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		3079678	6977697	5.233333333333333	0
Statistics and machine learning	Interval-Wise Testing for omics data	https://training.galaxyproject.org//topics/statistics/tutorials/iwtomics/tutorial.html		Genome annotation, Peak calling, Comparison, Differential gene expression analysis, Differentially-methylated region identification	2018-06-14	2023-11-09	17	True	False	False	True	iwtomics_loadandplot, iwtomics_testandplot, iwtomics_plotwithscale	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)		0		385	507	14.683333333333334	0
Statistics and machine learning	Fine tune large protein model (ProtTrans) using HuggingFace	https://training.galaxyproject.org//topics/statistics/tutorials/fine_tuning_protTrans/tutorial.html			2024-06-17	2025-04-08	4	True	True	True	False	interactive_tool_ml_jupyter_notebook	UseGalaxy.eu		0		1588996	3093292	6.883333333333334	0
Statistics and machine learning	Introduction to Machine Learning using R	https://training.galaxyproject.org//topics/statistics/tutorials/intro-to-ml-with-r/tutorial.html			2021-05-21	2024-10-15	15	True	False	True	False	interactive_tool_rstudio	UseGalaxy.org.au, UseGalaxy.eu		0		4508	6914	4.916666666666667	0
Statistics and machine learning	Supervised Learning with Hyperdimensional Computing	https://training.galaxyproject.org//topics/statistics/tutorials/hyperdimensional_computing/tutorial.html			2023-04-28	2023-11-09	2	True	False	False	False	chopin2	UseGalaxy.org (Main)		0		475	582	4.483333333333333	0
Synthetic Biology	Evaluating and ranking a set of pathways based on multiple metrics	https://training.galaxyproject.org//topics/synthetic-biology/tutorials/pathway_analysis/tutorial.html			2022-09-26	2024-06-14	7	True	False	True	True	rpranker, rpscore, rpthermo, rpfba	UseGalaxy.be		0		680	995	9.566666666666666	0
Synthetic Biology	Generating theoretical possible pathways for the production of Lycopene in E.Coli using Retrosynthesis tools	https://training.galaxyproject.org//topics/synthetic-biology/tutorials/retrosynthesis_analysis/tutorial.html			2022-06-23	2024-06-14	8	True	False	True	True	rp2paths, rpcompletion, retropath2, rpextractsink, rrparser, get_sbml_model	UseGalaxy.be		0		631	899	9.4	0
Synthetic Biology	Designing plasmids encoding predicted pathways by using the BASIC assembly method	https://training.galaxyproject.org//topics/synthetic-biology/tutorials/basic_assembly_analysis/tutorial.html			2022-05-12	2024-06-14	8	True	False	True	True	dnabot, rpbasicdesign, selenzy-wrapper	UseGalaxy.be	UseGalaxy.fr	0		1097	1674	10.216666666666667	0
Teaching and Hosting Galaxy training	Workshop Kickoff	https://training.galaxyproject.org//topics/teaching/tutorials/workshop-intro/slides.html			2019-06-04	2024-02-20	5	False	True	False	False				0		3560790	8606409	2.15	0
Teaching and Hosting Galaxy training	Overview of the Galaxy Training Material for Instructors	https://training.galaxyproject.org//topics/teaching/tutorials/gtn-for-instructors/slides.html			2022-09-23	2024-08-08	3	False	True	True	False				0		2616196	5547125	1.95	0
